chr	start	end	txplus	txminus
5	140625147	140627799	1	0
5	140682197	140683612	0	1
5	140698058	140700351	0	1
5	140710252	140892546	1	0
5	140718354	140892546	1	0
5	140723601	140892546	1	0
5	140729828	140892546	1	0
5	140734768	140892546	1	0
5	140739703	140892546	1	0
5	140743898	140892546	1	0
5	140749962	140892546	1	0
5	140753651	140892546	1	0
5	140762467	140892546	1	0
5	140767452	140892546	1	0
5	140771483	140892546	1	0
5	140777695	140892546	1	0
5	140782520	140892546	1	0
5	140787770	140892546	1	0
5	140792743	140892546	1	0
5	140797282	140892546	1	0
5	140800537	140892546	1	0
5	140810158	140892546	1	0
5	140855569	140892546	1	0
5	140864741	140892546	1	0
5	140868808	140892546	1	0
5	140894589	140998622	0	1
5	141000443	141016423	0	1
5	141016517	141020630	1	0
5	141018870	141030986	0	1
5	141032969	141061800	0	1
5	141232683	141257944	0	1
5	141303385	141321611	1	0
5	141324531	141338627	0	1
5	141346437	141368752	1	0
5	141380238	141392620	0	1
5	141488324	141534006	1	0
5	141689992	141704620	0	1
5	141971744	142077635	0	1
5	142150292	142608571	1	0
5	142657497	142815077	0	1
5	143191726	143200282	1	0
5	143537731	143550278	0	1
5	143550437	143856944	1	0
5	145138582	145214899	0	1
5	145239296	145252531	0	1
5	145316126	145442877	1	0
5	145463877	145483946	0	1
5	145492589	145562294	0	1
5	145583163	145668782	1	0
5	145718587	145720083	1	0
5	145826873	145891068	1	0
5	145894417	145895676	0	1
5	145969070	146461033	0	1
5	146614579	146763768	1	0
5	146770371	146833260	0	1
5	146970706	147162252	0	1
5	147204143	147211260	0	1
5	147258274	147261756	1	0
5	147272272	147286101	0	1
5	147443535	147516925	1	0
5	147549296	147554961	1	0
5	147582404	147594699	1	0
5	147648423	147665772	1	0
5	147691990	147695479	1	0
5	147715122	147719412	1	0
5	147763546	147822399	1	0
5	147830595	148033741	0	1
5	148206156	148208196	1	0
5	148361715	148442737	0	1
5	148521054	148639999	1	0
5	148651401	148721365	1	0
5	148724977	148734145	1	0
5	148737570	148749221	1	0
5	148753832	148758838	0	1
5	148874845	148931007	0	1
5	148961135	149014527	1	0
5	149109815	149234584	1	0
5	149237520	149324356	0	1
5	149340300	149366959	1	0
5	149372685	149380217	0	1
5	149380169	149432705	1	0
5	149432855	149492935	0	1
5	149493403	149535422	0	1
5	149546344	149564120	1	0
5	149569520	149590634	1	0
5	149599054	149669403	0	1
5	149675909	149682525	0	1
5	149737202	149779870	1	0
5	149781201	149792332	0	1
5	149823794	149829319	0	1
5	149887674	149937772	1	0
5	149980642	150038792	1	0
5	150040404	150058925	1	0
5	150070353	150080669	0	1
5	150088310	150138657	0	1
5	150157508	150176297	1	0
5	150226085	150228229	1	0
5	150273954	150284545	0	1
5	150399999	150408553	1	0
5	150409508	150460997	0	1
5	150480268	150537367	0	1
5	150560614	150603654	0	1
5	150632613	150649951	1	0
5	150655926	150683334	0	1
5	150694540	150727151	0	1
5	150827163	150871939	1	0
5	150883654	150948505	0	1
5	151041019	151066517	0	1
5	151122384	151138210	0	1
5	151151476	151184913	1	0
5	151202075	151304397	0	1
5	151771102	151784840	0	1
5	152870084	153193428	1	0
5	153371271	153418497	0	1
5	153418519	153437014	1	0
5	153570295	153800541	1	0
5	153825517	153840612	1	0
5	153854533	153857824	0	1
5	154092462	154197161	1	0
5	154198054	154230213	0	1
5	154238198	154256351	1	0
5	154266976	154317776	0	1
5	154320633	154348970	1	0
5	154393260	154397685	1	0
5	155753767	156194796	1	0
5	156346293	156390266	0	1
5	156456531	156485970	0	1
5	156512843	156536138	0	1
5	156565453	156569921	0	1
5	156589351	156593279	0	1
5	156607907	156682109	1	0
5	156693091	156822604	1	0
5	156768607	156772729	0	1
5	156887027	156901729	1	0
5	156904313	157002768	0	1
5	157052687	157079428	0	1
5	157098561	157107160	1	0
5	157158323	157166771	1	0
5	157170755	157183746	1	0
5	157213297	157286168	0	1
5	158122924	158526788	0	1
5	158584419	158634834	0	1
5	158690089	158713048	1	0
5	158741791	158757481	0	1
5	159343740	159400017	1	0
5	159436180	159492549	1	0
5	159502894	159546452	0	1
5	159614374	159665729	1	0
5	159678671	159739573	0	1
5	159774787	159797648	0	1
5	159820155	159827060	0	1
5	159828649	159846168	0	1
5	159848865	159855745	1	0
5	159990127	160279219	0	1
5	160715436	160975130	0	1
5	161112658	161129598	1	0
5	161274197	161326963	1	0
5	161494648	161582544	1	0
5	162864577	162872020	1	0
5	162880587	162887143	0	1
5	162887517	162918949	1	0
5	162930231	162946325	1	0
5	166711843	167691161	1	0
5	167719065	167899306	1	0
5	167913463	167946307	1	0
5	167982630	168006588	0	1
5	168093072	168728133	0	1
5	169010638	169031779	1	0
5	169064251	169510384	1	0
5	169290719	169407744	0	1
5	169532917	169536728	1	0
5	169659950	169673234	1	0
5	169675088	169724822	0	1
5	169780881	170163634	1	0
5	169805167	169816638	0	1
5	170210723	170241048	1	0
5	170289022	170727018	1	0
5	170736288	170739137	1	0
5	170814708	170837887	1	0
5	170846667	170884162	1	0
5	171288556	171433877	0	1
5	171469074	171615346	0	1
5	171621176	171630457	1	0
5	171636650	171710795	0	1
5	171760505	171881527	0	1
5	172068276	172118531	1	0
5	172195095	172198203	0	1
5	172261223	172379683	1	0
5	172386439	172396772	1	0
5	172410763	172461900	1	0
5	172483355	172566291	1	0
5	172571445	172591389	1	0
5	172659107	172662315	0	1
5	172741726	172756506	0	1
5	173034148	173043666	0	1
5	173315331	173387312	1	0
5	173416162	173433142	1	0
5	173472724	173536181	1	0
5	174151575	174157901	1	0
5	174867676	174871163	0	1
5	174905514	174955621	1	0
5	175085040	175113243	1	0
5	175223610	175311023	1	0
5	175386536	175395545	0	1
5	175511909	175543455	1	0
5	175665370	175772988	1	0
5	175773068	175788809	0	1
5	175792502	175800503	1	0
5	175811233	175815540	0	1
5	175815784	175816750	1	0
5	175819457	175843540	0	1
5	175875356	175937074	1	0
5	175953700	175964421	0	1
5	175969512	176022769	1	0
5	176022803	176037131	0	1
5	176047211	176057557	0	1
5	176057683	176073642	1	0
5	176074388	176086058	1	0
5	176237560	176307897	1	0
5	176307871	176326333	0	1
5	176332006	176433443	0	1
5	176449697	176493743	1	0
5	176513921	176525124	1	0
5	176560080	176727213	1	0
5	176728200	176730744	0	1
5	176730835	176733949	1	0
5	176732501	176739292	0	1
5	176758564	176778885	0	1
5	176784844	176799598	1	0
5	176811432	176825848	1	0
5	176827108	176827637	0	1
5	176829141	176836577	0	1
5	176853687	176869848	1	0
5	176873796	176883285	1	0
5	176883614	176900694	0	1
5	176910395	176924602	0	1
5	176928915	176937427	0	1
5	176938579	176943967	0	1
5	176946791	176981538	0	1
5	177019213	177023097	1	0
5	177027119	177037344	1	0
5	177150366	177207505	0	1
5	177419236	177423243	0	1
5	177435689	177474656	1	0
5	177540556	177553107	1	0
5	177558028	177575478	1	0
5	177576465	177580961	0	1
5	177631508	177638183	1	0
5	177635541	177659803	0	1
5	177664617	178017556	0	1
5	178029665	178054054	0	1
5	178138531	178157703	0	1
5	178286954	178311423	1	0
5	178322916	178360210	1	0
5	178368194	178393218	1	0
5	178405332	178422124	0	1
5	178450776	178461387	1	0
5	178487607	178507689	1	0
5	178540851	178772329	0	1
5	178977571	179037019	1	0
5	179041180	179050722	0	1
5	179068560	179072047	0	1
5	179105559	179107975	0	1
5	179125930	179158637	1	0
5	179159851	179204285	1	0
5	179220986	179223512	1	0
5	179224600	179233952	0	1
5	179233388	179265075	1	0
5	179264267	179285840	0	1
5	179289073	179334856	0	1
5	179382474	179499109	0	1
5	179527796	179636130	0	1
5	179660597	179719071	0	1
5	179727700	179780315	0	1
5	179921417	180005352	1	0
5	180017106	180018487	0	1
5	180028507	180076624	0	1
5	180166123	180167058	0	1
5	180217543	180237137	0	1
5	180274611	180288286	0	1
5	180326077	180377904	1	0
5	180415901	180433726	1	0
5	180467225	180488522	1	0
5	180581943	180582889	1	0
5	180620924	180632177	0	1
5	180650306	180662808	1	0
5	180663928	180670906	0	1
5	180683388	180688119	0	1
5	180794288	180795224	1	0
5	180794288	180795224	1	0
5	180794288	180795224	1	0
6	292101	351353	1	0
6	391752	411442	1	0
6	485139	693109	0	1
6	655940	656964	0	1
6	1312675	1314992	1	0
6	1390069	1395831	1	0
6	1610681	1614127	1	0
6	1624042	2245846	0	1
6	2622972	2635298	0	1
6	2663864	2751154	0	1
6	2765666	2785978	1	0
6	2833736	2842081	0	1
6	2887506	2903545	0	1
6	2948394	2972090	0	1
6	3000067	3019994	1	0
6	3045618	3046032	1	0
6	3077058	3115419	1	0
6	3118926	3153430	1	0
6	3153904	3157783	0	1
6	3224496	3227968	0	1
6	3259162	3268300	1	0
6	3269207	3456793	0	1
6	3722836	3752246	0	1
6	3849632	3851550	1	0
6	4021569	4065216	1	0
6	4068602	4079391	0	1
6	4079440	4130998	1	0
6	4115928	4135831	0	1
6	4776680	4955777	1	0
6	4995281	5004271	0	1
6	5085720	5087455	1	0
6	5108654	5261172	0	1
6	5261584	5771816	1	0
6	5998235	6007633	0	1
6	6144312	6320924	0	1
6	6588934	6655216	1	0
6	7107830	7252212	1	0
6	7281290	7313541	0	1
6	7326889	7389942	0	1
6	7390062	7418268	1	0
6	7541870	7586946	1	0
6	7590432	7612199	1	0
6	7727011	7881960	1	0
6	7881754	7911041	0	1
6	8014217	8064647	0	1
6	8073595	8102828	0	1
6	8413302	8435794	0	1
6	10396917	10419797	0	1
6	10521568	10629600	1	0
6	10671653	10694839	0	1
6	10695188	10709968	1	0
6	10723148	10731358	1	0
6	10747995	10757210	1	0
6	10762957	10831110	0	1
6	10873459	10882098	0	1
6	10887064	10974539	1	0
6	10980995	11044624	0	1
6	11094266	11138964	1	0
6	11102724	11112071	0	1
6	11183531	11382581	0	1
6	11538511	11583756	1	0
6	11713890	11779280	0	1
6	12012724	12165231	1	0
6	12290529	12297426	1	0
6	12717833	13287528	1	0
6	13305186	13328770	0	1
6	13363819	13487787	0	1
6	13469511	13486415	0	1
6	13574792	13614783	1	0
6	13615559	13621126	1	0
6	13621731	13711796	0	1
6	13791021	13814789	0	1
6	13924677	13980239	1	0
6	14117865	14137146	1	0
6	15246527	15522252	1	0
6	15523041	15663271	0	1
6	16129317	16148476	1	0
6	16238811	16295778	1	0
6	16299344	16761721	0	1
6	17281809	17294097	1	0
6	17393736	17558021	1	0
6	17600518	17611949	1	0
6	17615269	17706818	0	1
6	17760585	17987799	0	1
6	18120718	18122851	0	1
6	18128546	18155374	0	1
6	18155619	18224084	1	0
6	18224400	18264799	0	1
6	18387594	18468848	1	0
6	19837617	19840914	1	0
6	20100935	20212670	0	1
6	20402137	20493945	1	0
6	20534688	21232632	1	0
6	21593972	21598847	1	0
6	22287479	22303082	0	1
6	22569678	22570749	1	0
6	24126414	24147757	1	0
6	24171984	24358280	0	1
6	24357131	24358512	1	0
6	24403153	24425809	1	0
6	24428405	24489850	0	1
6	24495197	24537434	1	0
6	24544332	24646383	0	1
6	24650206	24667115	0	1
6	24667263	24705293	1	0
6	24705092	24719403	0	1
6	24775164	24786276	1	0
6	24804513	24911195	0	1
6	25279656	25620756	1	0
6	25652429	25702006	1	0
6	25726292	25726790	0	1
6	25727137	25727572	1	0
6	25754927	25781402	1	0
6	25783127	25832287	0	1
6	25845330	25874471	0	1
6	25912986	25930946	0	1
6	25963071	25985350	1	0
6	26017261	26018040	0	1
6	26020718	26021186	1	0
6	26021907	26022277	1	0
6	26027125	26027480	0	1
6	26031817	26032288	0	1
6	26033320	26033796	0	1
6	26043456	26043885	0	1
6	26045639	26046096	1	0
6	26055969	26056699	0	1
6	26087509	26095469	1	0
6	26104176	26104564	1	0
6	26107641	26108364	0	1
6	26123696	26124132	0	1
6	26124373	26124917	1	0
6	26156559	26157342	1	0
6	26158349	26171574	1	0
6	26184024	26184457	1	0
6	26188939	26189304	0	1
6	26197013	26199464	0	1
6	26199013	26199471	0	1
6	26199787	26200215	1	0
6	26204873	26205248	1	0
6	26216428	26216872	0	1
6	26217148	26217711	1	0
6	26225383	26225843	1	0
6	26234441	26235216	0	1
6	26240654	26241021	1	0
6	26246840	26247205	0	1
6	26250370	26250835	0	1
6	26251879	26252302	1	0
6	26271147	26271612	0	1
6	26273204	26273639	1	0
6	26285354	26285727	0	1
6	26365398	26378546	1	0
6	26383354	26395098	1	0
6	26402465	26415442	1	0
6	26440700	26453642	1	0
6	26458189	26469865	1	0
6	26501495	26510650	1	0
6	26538572	26547162	1	0
6	26597180	26600275	1	0
6	26634612	26659963	0	1
6	27100096	27100575	0	1
6	27100817	27101313	1	0
6	27106073	27114619	0	1
6	27107088	27107457	1	0
6	27114908	27115345	1	0
6	27215502	27224398	1	0
6	27276842	27280011	0	1
6	27292578	27293739	1	0
6	27356524	27369227	1	0
6	27418522	27440897	0	1
6	27775258	27775709	0	1
6	27775977	27776444	1	0
6	27777842	27778313	1	0
6	27782080	27782518	0	1
6	27782822	27783266	1	0
6	27791903	27792257	1	0
6	27798953	27799305	0	1
6	27805659	27806117	0	1
6	27806440	27806887	1	0
6	27833107	27833575	1	0
6	27834571	27835359	0	1
6	27839624	27840099	0	1
6	27840927	27841289	0	1
6	27858094	27858570	0	1
6	27860477	27860963	0	1
6	27861203	27861669	1	0
6	27878963	27880174	0	1
6	27925019	27925958	1	0
6	28048482	28057338	1	0
6	28092387	28097854	1	0
6	28109716	28125236	1	0
6	28129551	28137375	1	0
6	28193073	28201260	1	0
6	28212490	28220002	0	1
6	28227098	28228735	1	0
6	28234788	28245978	1	0
6	28249314	28270325	1	0
6	28292517	28324048	0	1
6	28317691	28334523	1	0
6	28356729	28367544	0	1
6	28400433	28411279	0	1
6	28471073	28483570	0	1
6	28493789	28502728	1	0
6	28539408	28555112	0	1
6	28870780	28891768	0	1
6	28962594	28973037	0	1
6	29011990	29012952	0	1
6	29053986	29055090	0	1
6	29079668	29080602	1	0
6	29141311	29142350	1	0
6	29274467	29275431	1	0
6	29323008	29324054	0	1
6	29341201	29343068	0	1
6	29364416	29365447	1	0
6	29393282	29395509	0	1
6	29407793	29408730	1	0
6	29426230	29432097	1	0
6	29454545	29455679	0	1
6	29523390	29527702	0	1
6	29555683	29556745	1	0
6	29570006	29600962	0	1
6	29624758	29640147	1	0
6	29640171	29644931	0	1
6	29691117	29695072	1	0
6	29794756	29798899	1	0
6	29910309	29913660	1	0
6	30029036	30032685	1	0
6	30034932	30038106	1	0
6	30038044	30043628	0	1
6	30070674	30080867	0	1
6	30104510	30116512	1	0
6	30119723	30128711	0	1
6	30130983	30140466	1	0
6	30152234	30181153	0	1
6	30294621	30311505	1	0
6	30312937	30314632	1	0
6	30457271	30461085	1	0
6	30509156	30525371	0	1
6	30524486	30532473	1	0
6	30539170	30559307	1	0
6	30568182	30585020	0	1
6	30585486	30594174	1	0
6	30594613	30612446	1	0
6	30614816	30620986	1	0
6	30620897	30640830	0	1
6	30644168	30655672	0	1
6	30655827	30658769	0	1
6	30667585	30685458	0	1
6	30688157	30693193	1	0
6	30695513	30710453	0	1
6	30710977	30712327	0	1
6	30851861	30867931	1	0
6	30875977	30881879	1	0
6	30881982	30894233	1	0
6	30899128	30899952	0	1
6	30908777	30921998	1	0
6	30951485	30957675	1	0
6	31079000	31080332	0	1
6	31082608	31107867	1	0
6	31082870	31088223	0	1
6	31105312	31107127	0	1
6	31110217	31126015	0	1
6	31126303	31131991	1	0
6	31132115	31138451	0	1
6	31236530	31239855	0	1
6	31321649	31324989	0	1
6	31371371	31383090	1	0
6	31430957	31433584	1	0
6	31465855	31478898	1	0
6	31496739	31498008	1	0
6	31497998	31510225	0	1
6	31512242	31514627	0	1
6	31514628	31526605	1	0
6	31539876	31542098	1	0
6	31543350	31546110	1	0
6	31548337	31550202	0	1
6	31553956	31556685	1	0
6	31556660	31560762	0	1
6	31582994	31584796	1	0
6	31588450	31605553	1	0
6	31606806	31620477	0	1
6	31623671	31625986	1	0
6	31626075	31628549	0	1
6	31629863	31633163	0	1
6	31633657	31637843	1	0
6	31638728	31640227	1	0
6	31644461	31648150	0	1
6	31654728	31671137	0	1
6	31674684	31678372	1	0
6	31683133	31685581	1	0
6	31686426	31689510	0	1
6	31691161	31692850	1	0
6	31694818	31698039	0	1
6	31698360	31704341	0	1
6	31707725	31730450	1	0
6	31730773	31732622	1	0
6	31733372	31745108	0	1
6	31745299	31763712	0	1
6	31765176	31774743	0	1
6	31777397	31782835	0	1
6	31783291	31785717	1	0
6	31795512	31798031	1	0
6	31802693	31807539	1	0
6	31826830	31830709	0	1
6	31830971	31846823	0	1
6	31847537	31865464	0	1
6	31867394	31869769	0	1
6	31868776	31913448	1	0
6	31913721	31919860	1	0
6	31919865	31926864	0	1
6	31926581	31937532	1	0
6	31937588	31940032	0	1
6	31939646	31981960	1	0
6	31949834	32003194	1	0
6	31949834	32003194	1	0
6	31973348	32009419	1	0
6	31976197	32077151	0	1
6	32083047	32096017	0	1
6	32096487	32098067	0	1
6	32116141	32119720	0	1
6	32121301	32131451	1	0
6	32132405	32136062	1	0
6	32135990	32145842	0	1
6	32146162	32148567	1	0
6	32148746	32152023	0	1
6	32152510	32157963	0	1
6	32158544	32163300	0	1
6	32162621	32191844	0	1
6	32260477	32339656	0	1
6	32362513	32374900	0	1
6	32407647	32412821	1	0
6	32485163	32498006	0	1
6	32546549	32557562	0	1
6	32605183	32611428	1	0
6	32627657	32634466	0	1
6	32709163	32714664	1	0
6	32780541	32784825	0	1
6	32789610	32806547	0	1
6	32808497	32812712	0	1
6	32812987	32821748	0	1
6	32821938	32827626	1	0
6	32902415	32908817	0	1
6	32916391	32920899	0	1
6	32936437	32949281	1	0
6	32971962	32977389	0	1
6	33032794	33041378	0	1
6	33043760	33054976	1	0
6	33130469	33160245	0	1
6	33161366	33168432	0	1
6	33168603	33172213	1	0
6	33172419	33174607	1	0
6	33176286	33180498	1	0
6	33218049	33239662	0	1
6	33239852	33244281	1	0
6	33244917	33246604	1	0
6	33246880	33257304	0	1
6	33257378	33258711	1	0
6	33259431	33267176	0	1
6	33267472	33282164	0	1
6	33282183	33285719	0	1
6	33286336	33290793	0	1
6	33359313	33377697	1	0
6	33378773	33384229	1	0
6	33384319	33386065	0	1
6	33387847	33421465	1	0
6	33422356	33425318	1	0
6	33540324	33548070	0	1
6	33589161	33664346	1	0
6	33665346	33679504	0	1
6	33689443	33714762	0	1
6	33738991	33756906	0	1
6	33762449	33771793	0	1
6	33989629	34101443	0	1
6	34204577	34214007	1	0
6	34214158	34216904	0	1
6	34256002	34360441	0	1
6	34385233	34393876	0	1
6	34433905	34502998	1	0
6	34505580	34524091	0	1
6	34555066	34664625	0	1
6	34724871	34741633	1	0
6	34759794	34845289	1	0
6	34845555	34855819	0	1
6	34857038	35059188	1	0
6	35085849	35109187	0	1
6	35182190	35218609	1	0
6	35227510	35263760	1	0
6	35265595	35289546	1	0
6	35310335	35395966	1	0
6	35420138	35434881	1	0
6	35436178	35438558	1	0
6	35441376	35464861	0	1
6	35465653	35480647	0	1
6	35541362	35696360	0	1
6	35704859	35716681	1	0
6	35744392	35747329	1	0
6	35748831	35755840	1	0
6	35762760	35765102	0	1
6	35773071	35791852	1	0
6	35800812	35888956	0	1
6	35911295	35992377	0	1
6	35995454	36079012	1	0
6	36098262	36107841	1	0
6	36164550	36200566	1	0
6	36210945	36276372	1	0
6	36283537	36304662	0	1
6	36333972	36355467	0	1
6	36358329	36410666	0	1
6	36410544	36458313	1	0
6	36461674	36515247	0	1
6	36562090	36572243	1	0
6	36646459	36655108	1	0
6	36708555	36807220	0	1
6	36822606	36842800	0	1
6	36853640	36896738	1	0
6	36922209	36932611	1	0
6	36935917	36953949	0	1
6	36973423	36996845	1	0
6	37137922	37143202	1	0
6	37179955	37225931	0	1
6	37225548	37300745	1	0
6	37321748	37362513	1	0
6	37400907	37449282	1	0
6	37450699	37467700	0	1
6	37600284	37665766	0	1
6	37787307	38122397	1	0
6	38136228	38607924	0	1
6	38643704	38670952	0	1
6	38690552	38998567	1	0
6	39016557	39055519	1	0
6	39071840	39082865	0	1
6	39156748	39197251	0	1
6	39266778	39282237	0	1
6	39282475	39290330	0	1
6	39302876	39693181	0	1
6	39760793	39872640	1	0
6	39872035	39902290	0	1
6	40359373	40555126	0	1
6	40994772	41006928	0	1
6	41010237	41012074	1	0
6	41020940	41032629	1	0
6	41034532	41040188	0	1
6	41040707	41070145	1	0
6	41117344	41122070	0	1
6	41126246	41130922	0	1
6	41157552	41168925	0	1
6	41196062	41206119	1	0
6	41243712	41254457	0	1
6	41303528	41318625	1	0
6	41514164	41570121	1	0
6	41606195	41621981	1	0
6	41651716	41703997	0	1
6	41704450	41715139	0	1
6	41737914	41747630	0	1
6	41748500	41755110	1	0
6	41755181	41757634	1	0
6	41765384	41863099	0	1
6	41873093	41888877	0	1
6	41888965	41900782	1	0
6	41902672	42016610	0	1
6	42018251	42048643	1	0
6	42068858	42110715	0	1
6	42123144	42147792	1	0
6	42151023	42162694	0	1
6	42174540	42185633	0	1
6	42192669	42419783	0	1
6	42531760	42661242	1	0
6	42664334	42690358	0	1
6	42712235	42713884	0	1
6	42788794	42836296	1	0
6	42847671	42854731	1	0
6	42858005	42858554	0	1
6	42883727	42893573	1	0
6	42896860	42907007	1	0
6	42928500	42931617	1	0
6	42931613	42946981	0	1
6	42952330	42980078	1	0
6	42979969	42981618	0	1
6	42981977	42989029	1	0
6	42989385	42997337	1	0
6	43005356	43021683	0	1
6	43021767	43027242	0	1
6	43027372	43042833	1	0
6	43044029	43129457	1	0
6	43138920	43149243	1	0
6	43149922	43192324	1	0
6	43193369	43197211	0	1
6	43211222	43255997	1	0
6	43265998	43273275	1	0
6	43273211	43276530	0	1
6	43303809	43337181	0	1
6	43399489	43418163	1	0
6	43418092	43423786	0	1
6	43445261	43474294	1	0
6	43474707	43478424	0	1
6	43479566	43484728	0	1
6	43484791	43497114	1	0
6	43490069	43543812	0	1
6	43543878	43588259	1	0
6	43588219	43596936	0	1
6	43597279	43608686	1	0
6	43612810	43638744	1	0
6	43639042	43655528	0	1
6	43737946	43754221	1	0
6	43968337	43973692	1	0
6	44081374	44095191	0	1
6	44095376	44123255	1	0
6	44126548	44152139	1	0
6	44187242	44201888	1	0
6	44214849	44221614	1	0
6	44221839	44225283	0	1
6	44225903	44233525	0	1
6	44238480	44247182	1	0
6	44247897	44265458	0	1
6	44266463	44281063	0	1
6	44310397	44344903	1	0
6	44355302	44414779	1	0
6	44796472	45345670	0	1
6	45296054	45518818	1	0
6	45866190	46048085	0	1
6	46097701	46114435	1	0
6	46127762	46138717	0	1
6	46188469	46293531	0	1
6	46517445	46620523	0	1
6	46620679	46645925	1	0
6	46655612	46672054	1	0
6	46672054	46703430	0	1
6	46714699	46726941	1	0
6	46761094	46807519	1	0
6	46820242	46922675	0	1
6	46967814	47010082	0	1
6	47199269	47277680	0	1
6	47445525	47594994	1	0
6	47624326	47665531	1	0
6	47666289	47689757	1	0
6	47749798	47794114	1	0
6	47845764	48036425	0	1
6	49398074	49431041	0	1
6	49431096	49460820	1	0
6	49467671	49495776	1	0
6	49518113	49519806	1	0
6	49572893	49604587	0	1
6	49660072	49681299	0	1
6	49695092	49712056	0	1
6	49753366	49755053	0	1
6	49801979	49834218	0	1
6	49913814	49917157	0	1
6	49928006	49931818	0	1
6	49936398	49937338	0	1
6	49976853	49989694	0	1
6	50011289	50016364	0	1
6	50681257	50740745	1	0
6	50786439	50815325	1	0
6	51480145	51952423	0	1
6	52051185	52055436	1	0
6	52101484	52109298	0	1
6	52128812	52149582	0	1
6	52226926	52272574	1	0
6	52284994	52360581	1	0
6	52362202	52441862	0	1
6	52535884	52551383	1	0
6	52614888	52628361	0	1
6	52656179	52668664	0	1
6	52696541	52710893	0	1
6	52761441	52774496	0	1
6	52842747	52860178	0	1
6	52866098	52926600	0	1
6	52929796	52965668	1	0
6	52991762	53013624	0	1
6	53132196	53213942	0	1
6	53362140	53409831	0	1
6	53512700	53530506	0	1
6	53659778	53788919	1	0
6	53883714	54131074	1	0
6	54173203	54254950	1	0
6	54711569	54806817	1	0
6	55039071	55147416	1	0
6	55192267	55267291	1	0
6	55299173	55444012	0	1
6	55620240	55740375	0	1
6	55921389	56112378	0	1
6	56322787	56507694	0	1
6	56819773	56892138	1	0
6	56911384	56920021	1	0
6	56954828	57035098	1	0
6	57037104	57050010	1	0
6	57053591	57087078	0	1
6	57182422	57513375	1	0
6	62389865	62996100	0	1
6	63985857	64029882	0	1
6	64281920	64293488	1	0
6	64356431	64424405	1	0
6	64429876	66417118	0	1
6	69345632	70099402	1	0
6	70385642	70507049	0	1
6	70576448	70922157	1	0
6	70925744	71012786	0	1
6	71123107	71270875	1	0
6	71276625	71298606	1	0
6	71377479	71571714	1	0
6	71571070	71666788	0	1
6	71998477	72011971	1	0
6	72596650	73112845	1	0
6	73331571	73908571	1	0
6	73933270	73935175	0	1
6	73951039	73972907	0	1
6	74062787	74063953	0	1
6	74072400	74073896	1	0
6	74078282	74079515	0	1
6	74104285	74127282	1	0
6	74134856	74162043	0	1
6	74171454	74211177	1	0
6	74225475	74230755	0	1
6	74303103	74363737	0	1
6	74405508	74538040	1	0
6	75794043	75915623	0	1
6	75947393	75953644	0	1
6	75962638	75994632	0	1
6	76017802	76203496	0	1
6	76311622	76427993	1	0
6	76458909	76629254	1	0
6	76631062	76782335	0	1
6	78171948	78173120	0	1
6	79577189	79608319	1	0
6	79644137	79788011	0	1
6	79910964	79944455	0	1
6	80194709	80247147	0	1
6	80341000	80413369	1	0
6	80624536	80657315	0	1
6	80714322	80752244	1	0
6	80816344	81055987	1	0
6	82455448	82462428	0	1
6	82879956	82957448	0	1
6	83072923	83077131	1	0
6	83602186	83775545	0	1
6	83777385	83878127	1	0
6	83878630	83902935	0	1
6	83903032	83906254	1	0
6	83920112	84140938	0	1
6	84222194	84235419	1	0
6	84262607	84419127	0	1
6	84562985	84567232	1	0
6	84569370	84670144	1	0
6	84743420	84800603	1	0
6	84833961	84937335	0	1
6	85444157	85473899	0	1
6	86159302	86205496	1	0
6	86215217	86303629	0	1
6	86317503	86353043	0	1
6	87647024	87726390	1	0
6	87795222	87804824	0	1
6	87865269	87973404	1	0
6	87992697	88038996	0	1
6	88032306	88052043	1	0
6	88054571	88075180	1	0
6	88117690	88174191	1	0
6	88182643	88222051	1	0
6	88224098	88299735	0	1
6	88299843	88377166	1	0
6	88384579	88411985	0	1
6	88757507	88776549	1	0
6	88849587	88875767	0	1
6	89319989	89673348	0	1
6	89790429	89794878	1	0
6	89805679	89827800	0	1
6	89855769	89875283	1	0
6	89887223	89927496	0	1
6	89967239	90024967	0	1
6	90036345	90062619	0	1
6	90074337	90121995	0	1
6	90142897	90343402	1	0
6	90341945	90348474	0	1
6	90353231	90529442	0	1
6	90539619	90584154	1	0
6	90604188	90605817	1	0
6	90636248	91006627	0	1
6	91225353	91296907	0	1
6	93949742	94129300	0	1
6	96025413	96057326	1	0
6	96463845	96663487	1	0
6	96969702	97003149	1	0
6	97010424	97064512	1	0
6	97245889	97285353	0	1
6	97337188	97345767	0	1
6	97372496	97588630	1	0
6	97590038	97731052	0	1
6	99282580	99286665	1	0
6	99321601	99395849	0	1
6	99720794	99797531	0	1
6	99817349	99842082	0	1
6	99847843	99873207	0	1
6	99880184	99963252	0	1
6	99990264	100016690	0	1
6	100054650	100063454	1	0
6	100367786	100442114	0	1
6	100836751	100911551	0	1
6	100956609	101329224	0	1
6	101846861	102517957	1	0
6	105175968	105307794	0	1
6	105404923	105531206	1	0
6	105544700	105584543	0	1
6	105605783	105627858	0	1
6	105725507	105850969	0	1
6	106534195	106557814	1	0
6	106632354	106773695	0	1
6	106959730	107018332	1	0
6	107018905	107077373	0	1
6	107077441	107116290	1	0
6	107349407	107372544	1	0
