chr	start	end	replication_timing	is_left	is_right
1	141300001	141400000	NaN	0	0
1	141400001	141500000	NaN	0	0
1	141500001	141600000	NaN	0	0
1	141600001	141700000	NaN	0	0
1	141700001	141800000	NaN	0	0
1	141800001	141900000	NaN	0	0
1	141900001	142000000	NaN	0	0
1	142000001	142100000	NaN	0	0
1	142100001	142200000	NaN	0	0
1	142200001	142300000	NaN	0	0
1	142300001	142400000	NaN	0	0
1	142400001	142500000	NaN	0	0
1	142500001	142600000	9.303363e+02	0	0
1	142600001	142700000	8.881605e+02	0	0
1	142700001	142800000	8.441692e+02	0	0
1	142800001	142900000	9.430452e+02	0	0
1	142900001	143000000	9.858764e+02	0	0
1	143000001	143100000	9.800406e+02	0	0
1	143100001	143200000	1.050871e+03	0	0
1	143200001	143300000	1.009343e+03	0	0
1	143300001	143400000	9.363913e+02	0	0
1	143400001	143500000	1.092392e+03	0	0
1	143500001	143600000	NaN	0	0
1	143600001	143700000	NaN	0	0
1	143700001	143800000	NaN	0	0
1	143800001	143900000	4.624731e+02	0	0
1	143900001	144000000	5.889113e+02	0	0
1	144000001	144100000	5.854744e+02	0	0
1	144100001	144200000	5.903824e+02	0	0
1	144200001	144300000	NaN	0	0
1	144300001	144400000	NaN	0	0
1	144400001	144500000	NaN	0	0
1	144500001	144600000	5.223721e+02	0	0
1	144600001	144700000	5.050442e+02	0	0
1	144700001	144800000	3.051472e+02	0	0
1	144800001	144900000	3.489599e+02	1	0
1	144900001	145000000	3.365164e+02	0	0
1	145000001	145100000	2.961737e+02	0	0
1	145100001	145200000	2.989688e+02	0	0
1	145200001	145300000	3.231166e+02	0	0
1	145300001	145400000	2.977759e+02	0	0
1	145400001	145500000	2.307063e+02	0	0
1	145500001	145600000	2.175295e+02	0	0
1	145600001	145700000	2.303103e+02	0	0
1	145700001	145800000	2.464794e+02	0	0
1	145800001	145900000	2.516311e+02	0	0
1	145900001	146000000	NaN	0	0
1	146000001	146100000	NaN	0	0
1	146100001	146200000	NaN	0	0
1	146200001	146300000	NaN	0	0
1	146300001	146400000	NaN	0	0
1	146400001	146500000	NaN	0	0
1	146500001	146600000	6.622377e+02	0	0
1	146600001	146700000	6.067351e+02	0	0
1	146700001	146800000	6.240715e+02	0	0
1	146800001	146900000	6.452792e+02	0	0
1	146900001	147000000	6.228828e+02	0	0
1	147000001	147100000	5.830222e+02	0	0
1	147100001	147200000	5.842165e+02	1	0
1	147200001	147300000	5.660560e+02	1	0
1	147300001	147400000	5.095026e+02	1	0
1	147400001	147500000	4.544447e+02	1	0
1	147500001	147600000	4.304775e+02	1	0
1	147600001	147700000	4.274040e+02	0	0
1	147700001	147800000	3.879917e+02	0	0
1	147800001	147900000	3.589233e+02	0	0
1	147900001	148000000	3.482403e+02	0	0
1	148000001	148100000	3.369742e+02	0	0
1	148100001	148200000	NaN	0	0
1	148200001	148300000	3.336225e+02	0	1
1	148300001	148400000	3.328875e+02	0	1
1	148400001	148500000	3.326479e+02	0	1
1	148500001	148600000	5.269235e+02	0	1
1	148600001	148700000	5.963927e+02	0	1
1	148700001	148800000	7.232219e+02	0	1
1	148800001	148900000	7.762274e+02	0	1
1	148900001	149000000	7.539620e+02	0	0
1	149000001	149100000	9.566467e+02	0	0
1	149100001	149200000	9.123098e+02	1	0
1	149200001	149300000	7.795432e+02	1	0
1	149300001	149400000	6.792818e+02	1	0
1	149400001	149500000	6.984180e+02	1	0
1	149500001	149600000	5.418994e+02	1	0
1	149600001	149700000	5.568195e+02	1	0
1	149700001	149800000	5.428908e+02	1	0
1	149800001	149900000	4.618989e+02	1	0
1	149900001	150000000	3.532267e+02	1	0
1	150000001	150100000	3.088428e+02	1	0
1	150100001	150200000	2.853042e+02	1	0
1	150200001	150300000	2.268927e+02	0	0
1	150300001	150400000	2.063210e+02	0	0
1	150400001	150500000	2.011806e+02	0	0
1	150500001	150600000	2.212605e+02	0	0
1	150600001	150700000	2.370426e+02	0	0
1	150700001	150800000	2.168318e+02	0	0
1	150800001	150900000	1.969676e+02	0	0
1	150900001	151000000	2.030909e+02	0	0
1	151000001	151100000	1.963349e+02	0	0
1	151100001	151200000	2.093220e+02	0	0
1	151200001	151300000	2.173545e+02	0	0
1	151300001	151400000	2.195572e+02	0	0
1	151400001	151500000	2.422462e+02	0	0
1	151500001	151600000	2.313513e+02	0	0
1	151600001	151700000	2.580940e+02	0	0
1	151700001	151800000	2.999063e+02	0	0
1	151800001	151900000	3.122907e+02	0	1
1	151900001	152000000	3.305155e+02	0	1
1	152000001	152100000	3.365199e+02	0	1
1	152100001	152200000	3.855429e+02	0	1
1	152200001	152300000	4.918464e+02	0	1
1	152300001	152400000	5.825567e+02	0	1
1	152400001	152500000	6.109000e+02	0	0
1	152500001	152600000	6.201833e+02	0	0
1	152600001	152700000	6.350377e+02	0	0
1	152700001	152800000	6.078049e+02	0	0
1	152800001	152900000	5.279570e+02	1	0
1	152900001	153000000	4.934240e+02	1	0
1	153000001	153100000	4.991648e+02	1	0
1	153100001	153200000	4.652100e+02	1	0
1	153200001	153300000	4.029102e+02	1	0
1	153300001	153400000	3.054669e+02	1	0
1	153400001	153500000	2.345514e+02	1	0
1	153500001	153600000	2.094889e+02	0	0
1	153600001	153700000	2.177197e+02	0	0
1	153700001	153800000	2.250187e+02	0	0
1	153800001	153900000	2.068092e+02	0	0
1	153900001	154000000	1.947623e+02	0	0
1	154000001	154100000	1.911161e+02	0	0
1	154100001	154200000	2.029268e+02	0	0
1	154200001	154300000	2.148722e+02	0	0
1	154300001	154400000	2.003217e+02	0	0
1	154400001	154500000	1.891713e+02	0	0
1	154500001	154600000	1.927100e+02	0	0
1	154600001	154700000	1.755819e+02	0	0
1	154700001	154800000	1.127892e+02	0	0
1	154800001	154900000	1.116840e+02	0	0
1	154900001	155000000	1.706574e+02	0	0
1	155000001	155100000	1.879431e+02	0	0
1	155100001	155200000	1.864779e+02	0	0
1	155200001	155300000	1.667747e+02	0	0
1	155300001	155400000	1.739658e+02	0	0
1	155400001	155500000	2.226292e+02	0	0
1	155500001	155600000	2.427169e+02	0	0
1	155600001	155700000	2.475697e+02	0	0
1	155700001	155800000	2.432065e+02	0	0
1	155800001	155900000	2.435233e+02	0	0
1	155900001	156000000	2.329777e+02	0	0
1	156000001	156100000	2.141251e+02	0	0
1	156100001	156200000	2.256718e+02	0	0
1	156200001	156300000	2.285223e+02	0	0
1	156300001	156400000	1.838791e+02	0	0
1	156400001	156500000	1.576356e+02	0	0
1	156500001	156600000	1.317140e+02	0	0
1	156600001	156700000	1.252908e+02	0	0
1	156700001	156800000	1.357686e+02	0	0
1	156800001	156900000	1.403806e+02	0	0
1	156900001	157000000	1.630408e+02	0	1
1	157000001	157100000	2.165092e+02	0	1
1	157100001	157200000	2.441820e+02	0	1
1	157200001	157300000	2.795479e+02	0	1
1	157300001	157400000	3.417646e+02	0	1
1	157400001	157500000	3.897846e+02	0	1
1	157500001	157600000	4.344143e+02	0	1
1	157600001	157700000	4.839019e+02	0	0
1	157700001	157800000	5.266301e+02	0	0
1	157800001	157900000	5.243845e+02	0	0
1	157900001	158000000	4.981995e+02	0	0
1	158000001	158100000	4.980558e+02	0	0
1	158100001	158200000	5.212806e+02	0	0
1	158200001	158300000	5.457079e+02	0	1
1	158300001	158400000	5.895825e+02	0	1
1	158400001	158500000	6.251600e+02	0	0
1	158500001	158600000	6.582712e+02	0	0
1	158600001	158700000	6.935334e+02	0	0
1	158700001	158800000	6.578634e+02	0	0
1	158800001	158900000	6.162080e+02	0	0
1	158900001	159000000	5.860696e+02	0	0
1	159000001	159100000	5.769068e+02	0	0
1	159100001	159200000	5.660224e+02	0	0
1	159200001	159300000	5.493693e+02	0	0
1	159300001	159400000	5.629455e+02	0	0
1	159400001	159500000	6.146380e+02	1	0
1	159500001	159600000	6.077271e+02	1	0
1	159600001	159700000	5.167026e+02	1	0
1	159700001	159800000	4.107025e+02	1	0
1	159800001	159900000	3.294911e+02	1	0
1	159900001	160000000	2.523081e+02	1	0
1	160000001	160100000	1.985992e+02	1	0
1	160100001	160200000	2.108119e+02	0	0
1	160200001	160300000	2.210024e+02	0	0
1	160300001	160400000	1.829114e+02	0	0
1	160400001	160500000	1.556603e+02	0	0
1	160500001	160600000	1.659032e+02	0	0
1	160600001	160700000	1.976713e+02	0	0
1	160700001	160800000	1.971222e+02	0	0
1	160800001	160900000	1.474855e+02	0	0
1	160900001	161000000	1.118749e+02	0	0
1	161000001	161100000	1.557008e+02	0	0
1	161100001	161200000	2.209251e+02	0	0
1	161200001	161300000	2.333195e+02	0	0
1	161300001	161400000	1.905591e+02	0	0
1	161400001	161500000	1.351859e+02	0	0
1	161500001	161600000	1.253234e+02	0	0
1	161600001	161700000	1.684094e+02	0	0
1	161700001	161800000	2.276346e+02	0	0
1	161800001	161900000	2.316898e+02	0	1
1	161900001	162000000	2.118323e+02	0	1
1	162000001	162100000	2.521040e+02	0	1
1	162100001	162200000	3.265452e+02	0	1
1	162200001	162300000	3.829651e+02	0	1
1	162300001	162400000	4.245467e+02	0	0
1	162400001	162500000	4.346764e+02	0	0
1	162500001	162600000	4.362176e+02	0	0
1	162600001	162700000	3.996119e+02	0	0
1	162700001	162800000	3.930577e+02	0	1
1	162800001	162900000	4.354228e+02	0	1
1	162900001	163000000	5.112418e+02	0	1
1	163000001	163100000	5.798495e+02	0	1
1	163100001	163200000	6.489823e+02	0	1
1	163200001	163300000	7.253376e+02	0	1
1	163300001	163400000	7.874545e+02	0	1
1	163400001	163500000	8.422516e+02	0	1
1	163500001	163600000	9.038789e+02	0	1
1	163600001	163700000	9.671146e+02	0	1
1	163700001	163800000	1.001477e+03	0	1
1	163800001	163900000	1.010515e+03	0	0
1	163900001	164000000	1.021713e+03	0	0
1	164000001	164100000	1.047839e+03	0	0
1	164100001	164200000	1.065129e+03	0	0
1	164200001	164300000	1.059228e+03	0	0
1	164300001	164400000	1.042662e+03	0	0
1	164400001	164500000	1.043025e+03	0	0
1	164500001	164600000	1.020942e+03	0	0
1	164600001	164700000	9.828934e+02	0	0
1	164700001	164800000	9.661476e+02	1	0
1	164800001	164900000	9.716771e+02	1	0
1	164900001	165000000	9.443118e+02	1	0
1	165000001	165100000	8.841494e+02	1	0
1	165100001	165200000	7.871221e+02	1	0
1	165200001	165300000	6.889770e+02	1	0
1	165300001	165400000	5.989861e+02	1	0
1	165400001	165500000	5.150298e+02	1	0
1	165500001	165600000	4.361060e+02	1	0
1	165600001	165700000	3.993689e+02	0	0
1	165700001	165800000	3.993142e+02	0	0
1	165800001	165900000	4.277477e+02	0	1
1	165900001	166000000	4.857351e+02	0	1
1	166000001	166100000	5.490386e+02	0	1
1	166100001	166200000	5.888957e+02	0	1
1	166200001	166300000	6.451931e+02	0	1
1	166300001	166400000	7.113735e+02	0	0
1	166400001	166500000	7.381525e+02	0	0
1	166500001	166600000	7.427148e+02	1	0
1	166600001	166700000	6.984738e+02	1	0
1	166700001	166800000	6.203298e+02	1	0
1	166800001	166900000	5.424314e+02	1	0
1	166900001	167000000	4.794227e+02	1	0
1	167000001	167100000	3.931884e+02	1	0
1	167100001	167200000	3.486928e+02	1	0
1	167200001	167300000	3.698894e+02	1	0
1	167300001	167400000	3.575511e+02	1	0
1	167400001	167500000	2.612593e+02	0	0
1	167500001	167600000	1.845087e+02	0	0
1	167600001	167700000	2.025630e+02	0	0
1	167700001	167800000	2.192013e+02	0	0
1	167800001	167900000	2.217118e+02	0	0
1	167900001	168000000	2.546572e+02	0	1
1	168000001	168100000	2.788603e+02	0	1
1	168100001	168200000	2.936375e+02	0	1
1	168200001	168300000	3.396982e+02	0	1
1	168300001	168400000	3.932395e+02	0	1
1	168400001	168500000	4.387066e+02	0	1
1	168500001	168600000	4.876168e+02	0	0
1	168600001	168700000	5.306559e+02	0	0
1	168700001	168800000	5.432958e+02	0	0
1	168800001	168900000	5.182275e+02	0	0
1	168900001	169000000	4.416006e+02	0	0
1	169000001	169100000	3.927980e+02	0	0
1	169100001	169200000	4.293582e+02	0	0
1	169200001	169300000	4.993422e+02	0	0
1	169300001	169400000	5.139344e+02	0	0
1	169400001	169500000	4.656339e+02	0	0
1	169500001	169600000	4.080562e+02	0	0
1	169600001	169700000	3.673420e+02	0	0
1	169700001	169800000	3.321020e+02	0	0
1	169800001	169900000	3.339037e+02	0	0
1	169900001	170000000	3.914092e+02	0	1
1	170000001	170100000	4.202027e+02	0	1
1	170100001	170200000	4.351445e+02	0	1
1	170200001	170300000	4.957258e+02	0	1
1	170300001	170400000	6.141026e+02	0	1
1	170400001	170500000	7.084169e+02	0	1
1	170500001	170600000	7.579960e+02	0	1
1	170600001	170700000	7.743201e+02	0	0
1	170700001	170800000	7.845282e+02	0	0
1	170800001	170900000	7.895682e+02	0	0
1	170900001	171000000	7.758726e+02	0	0
1	171000001	171100000	7.512134e+02	1	0
1	171100001	171200000	7.163609e+02	1	0
1	171200001	171300000	6.711728e+02	1	0
1	171300001	171400000	5.924673e+02	1	0
1	171400001	171500000	5.255994e+02	1	0
1	171500001	171600000	5.184617e+02	0	0
1	171600001	171700000	4.731973e+02	0	0
1	171700001	171800000	4.663504e+02	0	0
1	171800001	171900000	5.054687e+02	0	0
1	171900001	172000000	5.094482e+02	0	0
1	172000001	172100000	5.127890e+02	0	0
1	172100001	172200000	5.299363e+02	0	0
1	172200001	172300000	4.966064e+02	0	0
1	172300001	172400000	4.368015e+02	0	0
1	172400001	172500000	4.243004e+02	0	0
1	172500001	172600000	4.304736e+02	0	0
1	172600001	172700000	4.145732e+02	0	0
1	172700001	172800000	4.321283e+02	0	0
1	172800001	172900000	4.412504e+02	0	0
1	172900001	173000000	4.329404e+02	0	0
1	173000001	173100000	3.916315e+02	0	0
1	173100001	173200000	3.387179e+02	0	0
1	173200001	173300000	3.356976e+02	0	0
1	173300001	173400000	3.561362e+02	0	0
1	173400001	173500000	3.303778e+02	0	0
1	173500001	173600000	2.764954e+02	0	0
1	173600001	173700000	2.635806e+02	0	0
1	173700001	173800000	2.968228e+02	0	0
1	173800001	173900000	2.917090e+02	0	0
1	173900001	174000000	2.621336e+02	0	0
1	174000001	174100000	2.167088e+02	0	0
1	174100001	174200000	2.209672e+02	0	0
1	174200001	174300000	2.870544e+02	0	1
1	174300001	174400000	3.270750e+02	0	1
1	174400001	174500000	3.684608e+02	0	1
1	174500001	174600000	3.926555e+02	0	0
1	174600001	174700000	4.267229e+02	0	0
1	174700001	174800000	4.711304e+02	0	0
1	174800001	174900000	4.759388e+02	0	0
1	174900001	175000000	4.177880e+02	0	0
1	175000001	175100000	3.417705e+02	0	0
1	175100001	175200000	2.773029e+02	0	0
1	175200001	175300000	3.051190e+02	0	0
1	175300001	175400000	3.339873e+02	0	1
1	175400001	175500000	3.388189e+02	0	1
1	175500001	175600000	4.086035e+02	0	1
1	175600001	175700000	4.903071e+02	0	1
1	175700001	175800000	5.657892e+02	0	1
1	175800001	175900000	6.149780e+02	0	1
1	175900001	176000000	6.757319e+02	0	1
1	176000001	176100000	7.327541e+02	0	1
1	176100001	176200000	7.391515e+02	0	1
1	176200001	176300000	6.967837e+02	0	1
1	176300001	176400000	7.194237e+02	0	1
1	176400001	176500000	7.927739e+02	0	1
1	176500001	176600000	8.439217e+02	0	1
1	176600001	176700000	8.979566e+02	0	1
1	176700001	176800000	9.510187e+02	0	1
1	176800001	176900000	9.497917e+02	0	0
1	176900001	177000000	9.485497e+02	0	0
1	177000001	177100000	9.713746e+02	0	0
1	177100001	177200000	9.890853e+02	0	0
1	177200001	177300000	9.885980e+02	0	0
1	177300001	177400000	9.627672e+02	0	0
1	177400001	177500000	9.676934e+02	0	0
1	177500001	177600000	9.644803e+02	1	0
1	177600001	177700000	9.430912e+02	1	0
1	177700001	177800000	8.942087e+02	1	0
1	177800001	177900000	8.283294e+02	1	0
1	177900001	178000000	7.799004e+02	1	0
1	178000001	178100000	7.497028e+02	1	0
1	178100001	178200000	7.249467e+02	1	0
1	178200001	178300000	6.876388e+02	1	0
1	178300001	178400000	6.263218e+02	1	0
1	178400001	178500000	5.494648e+02	1	0
1	178500001	178600000	5.093103e+02	0	0
1	178600001	178700000	5.085021e+02	0	0
1	178700001	178800000	5.254563e+02	0	0
1	178800001	178900000	5.359046e+02	0	0
1	178900001	179000000	5.259429e+02	0	0
1	179000001	179100000	4.825509e+02	0	0
1	179100001	179200000	4.479057e+02	0	0
1	179200001	179300000	4.263345e+02	0	0
1	179300001	179400000	4.261995e+02	0	0
1	179400001	179500000	4.133530e+02	0	0
1	179500001	179600000	3.895808e+02	0	0
1	179600001	179700000	3.662814e+02	1	0
1	179700001	179800000	3.024923e+02	1	0
1	179800001	179900000	2.675267e+02	0	0
1	179900001	180000000	2.996861e+02	0	0
1	180000001	180100000	2.632922e+02	0	0
1	180100001	180200000	1.849742e+02	0	0
1	180200001	180300000	2.117320e+02	0	0
1	180300001	180400000	3.048417e+02	0	0
1	180400001	180500000	3.524555e+02	0	0
1	180500001	180600000	3.465616e+02	0	0
1	180600001	180700000	3.006236e+02	0	0
1	180700001	180800000	2.734211e+02	1	0
1	180800001	180900000	2.688770e+02	1	0
1	180900001	181000000	2.245155e+02	1	0
1	181000001	181100000	1.936637e+02	0	0
1	181100001	181200000	1.644357e+02	0	0
1	181200001	181300000	1.134522e+02	0	0
1	181300001	181400000	1.388495e+02	0	1
1	181400001	181500000	1.912626e+02	0	1
1	181500001	181600000	2.364956e+02	0	1
1	181600001	181700000	3.042434e+02	0	1
1	181700001	181800000	3.740070e+02	0	1
1	181800001	181900000	4.219495e+02	0	0
1	181900001	182000000	4.429833e+02	0	0
1	182000001	182100000	4.384340e+02	0	0
1	182100001	182200000	4.237459e+02	1	0
1	182200001	182300000	3.885744e+02	1	0
1	182300001	182400000	2.997570e+02	1	0
1	182400001	182500000	2.352930e+02	1	0
1	182500001	182600000	2.192060e+02	0	0
1	182600001	182700000	2.101434e+02	0	0
1	182700001	182800000	2.012614e+02	0	0
1	182800001	182900000	2.254538e+02	0	0
1	182900001	183000000	2.614662e+02	0	0
1	183000001	183100000	3.350623e+02	0	0
1	183100001	183200000	3.370502e+02	0	0
1	183200001	183300000	2.991770e+02	0	0
1	183300001	183400000	2.464628e+02	0	0
1	183400001	183500000	2.226011e+02	0	0
1	183500001	183600000	2.567465e+02	0	0
1	183600001	183700000	2.860208e+02	0	0
1	183700001	183800000	2.676988e+02	0	0
1	183800001	183900000	2.667062e+02	0	0
1	183900001	184000000	2.978215e+02	0	0
1	184000001	184100000	3.096810e+02	0	1
1	184100001	184200000	3.311320e+02	0	1
1	184200001	184300000	3.809879e+02	0	1
1	184300001	184400000	4.508650e+02	0	0
1	184400001	184500000	4.919829e+02	0	0
1	184500001	184600000	4.715320e+02	0	0
1	184600001	184700000	4.263509e+02	0	0
1	184700001	184800000	4.262070e+02	0	0
1	184800001	184900000	4.147149e+02	0	0
1	184900001	185000000	3.882733e+02	0	0
1	185000001	185100000	3.926674e+02	0	0
1	185100001	185200000	4.221755e+02	0	0
1	185200001	185300000	4.611440e+02	0	1
1	185300001	185400000	4.870942e+02	0	1
1	185400001	185500000	4.823898e+02	0	1
1	185500001	185600000	5.307583e+02	0	1
1	185600001	185700000	5.839085e+02	0	1
1	185700001	185800000	6.158015e+02	0	1
1	185800001	185900000	6.693994e+02	0	0
1	185900001	186000000	7.440844e+02	0	0
1	186000001	186100000	7.567223e+02	0	0
1	186100001	186200000	7.078569e+02	0	0
1	186200001	186300000	6.589118e+02	1	0
1	186300001	186400000	6.213444e+02	1	0
1	186400001	186500000	5.807358e+02	1	0
1	186500001	186600000	5.293004e+02	0	0
1	186600001	186700000	4.947306e+02	0	0
1	186700001	186800000	4.745883e+02	0	0
1	186800001	186900000	4.912418e+02	0	1
1	186900001	187000000	5.471678e+02	0	1
1	187000001	187100000	6.361002e+02	0	1
1	187100001	187200000	7.232807e+02	0	1
1	187200001	187300000	7.882773e+02	0	1
1	187300001	187400000	8.470378e+02	0	1
1	187400001	187500000	8.914987e+02	0	1
1	187500001	187600000	9.069900e+02	0	0
1	187600001	187700000	9.292939e+02	0	0
1	187700001	187800000	9.629917e+02	0	0
1	187800001	187900000	9.661984e+02	0	0
1	187900001	188000000	9.485611e+02	0	0
1	188000001	188100000	9.431043e+02	0	0
1	188100001	188200000	9.673476e+02	0	0
1	188200001	188300000	1.006760e+03	0	1
1	188300001	188400000	1.051573e+03	0	1
1	188400001	188500000	1.091458e+03	0	0
1	188500001	188600000	1.112689e+03	0	0
1	188600001	188700000	1.108809e+03	0	0
1	188700001	188800000	1.111732e+03	0	0
1	188800001	188900000	1.133183e+03	0	0
1	188900001	189000000	1.135914e+03	0	0
1	189000001	189100000	1.121874e+03	0	0
1	189100001	189200000	1.127847e+03	0	0
1	189200001	189300000	1.132447e+03	0	0
1	189300001	189400000	1.106460e+03	0	0
1	189400001	189500000	1.106408e+03	0	0
1	189500001	189600000	1.125912e+03	0	0
1	189600001	189700000	1.145876e+03	0	0
1	189700001	189800000	1.174739e+03	0	0
1	189800001	189900000	1.165236e+03	0	0
1	189900001	190000000	1.138866e+03	0	0
1	190000001	190100000	1.129532e+03	0	0
1	190100001	190200000	1.117560e+03	0	0
1	190200001	190300000	1.111337e+03	0	0
1	190300001	190400000	1.089045e+03	0	0
1	190400001	190500000	1.077095e+03	0	0
1	190500001	190600000	1.088365e+03	0	0
1	190600001	190700000	1.086321e+03	0	0
1	190700001	190800000	1.062444e+03	0	0
1	190800001	190900000	1.061434e+03	0	0
1	190900001	191000000	1.070088e+03	0	0
1	191000001	191100000	1.051390e+03	0	0
1	191100001	191200000	1.039635e+03	0	0
1	191200001	191300000	1.049045e+03	0	0
1	191300001	191400000	1.045118e+03	0	0
1	191400001	191500000	1.021314e+03	1	0
1	191500001	191600000	1.012395e+03	1	0
1	191600001	191700000	9.860524e+02	1	0
1	191700001	191800000	9.141989e+02	1	0
1	191800001	191900000	8.291501e+02	1	0
1	191900001	192000000	7.556728e+02	1	0
1	192000001	192100000	6.718421e+02	1	0
1	192100001	192200000	5.435476e+02	1	0
1	192200001	192300000	4.296038e+02	1	0
1	192300001	192400000	3.397031e+02	1	0
1	192400001	192500000	3.086672e+02	1	0
1	192500001	192600000	2.817272e+02	0	0
1	192600001	192700000	2.638164e+02	0	0
1	192700001	192800000	2.719454e+02	0	0
1	192800001	192900000	3.003697e+02	0	1
1	192900001	193000000	3.713668e+02	0	1
1	193000001	193100000	4.435790e+02	0	1
1	193100001	193200000	4.499320e+02	0	1
1	193200001	193300000	4.539246e+02	0	1
1	193300001	193400000	4.931669e+02	0	1
1	193400001	193500000	5.666265e+02	0	1
1	193500001	193600000	6.531230e+02	0	1
1	193600001	193700000	7.515690e+02	0	1
1	193700001	193800000	8.318160e+02	0	1
1	193800001	193900000	8.749299e+02	0	1
1	193900001	194000000	9.297532e+02	0	1
1	194000001	194100000	9.723042e+02	0	0
1	194100001	194200000	9.733837e+02	0	0
1	194200001	194300000	9.670206e+02	0	0
1	194300001	194400000	9.766731e+02	0	0
1	194400001	194500000	1.015458e+03	0	0
1	194500001	194600000	1.059934e+03	0	0
1	194600001	194700000	1.064143e+03	0	0
1	194700001	194800000	1.044379e+03	0	0
1	194800001	194900000	1043	0	0
1	194900001	195000000	1.068024e+03	0	0
1	195000001	195100000	1.097073e+03	0	0
1	195100001	195200000	1.095515e+03	0	0
1	195200001	195300000	1.090015e+03	0	0
1	195300001	195400000	1.101662e+03	0	0
1	195400001	195500000	1.088235e+03	0	0
1	195500001	195600000	1.088454e+03	0	0
1	195600001	195700000	1.095732e+03	0	0
1	195700001	195800000	1.087537e+03	0	0
1	195800001	195900000	1.056298e+03	0	0
1	195900001	196000000	1.035689e+03	0	0
1	196000001	196100000	1.031420e+03	0	0
1	196100001	196200000	1.036276e+03	0	0
1	196200001	196300000	1.072586e+03	0	0
1	196300001	196400000	1.098893e+03	0	0
1	196400001	196500000	1.091669e+03	0	0
1	196500001	196600000	1.063763e+03	1	0
1	196600001	196700000	1.012280e+03	1	0
1	196700001	196800000	9.579902e+02	1	0
1	196800001	196900000	9.167058e+02	1	0
1	196900001	197000000	8.697090e+02	1	0
1	197000001	197100000	8.178054e+02	1	0
1	197100001	197200000	7.849432e+02	0	0
1	197200001	197300000	7.717778e+02	0	0
1	197300001	197400000	7.726682e+02	0	0
1	197400001	197500000	7.767552e+02	0	0
1	197500001	197600000	7.685997e+02	1	0
1	197600001	197700000	7.333318e+02	1	0
1	197700001	197800000	6.570381e+02	1	0
1	197800001	197900000	6.041357e+02	1	0
1	197900001	198000000	5.617767e+02	1	0
1	198000001	198100000	5.187448e+02	1	0
1	198100001	198200000	5.046426e+02	1	0
1	198200001	198300000	4.629512e+02	1	0
1	198300001	198400000	3.829212e+02	1	0
1	198400001	198500000	3.224418e+02	0	0
1	198500001	198600000	3.029234e+02	0	0
1	198600001	198700000	2.978998e+02	0	0
1	198700001	198800000	3.132906e+02	0	1
1	198800001	198900000	3.430224e+02	0	1
1	198900001	199000000	4.303495e+02	0	1
1	199000001	199100000	5.134522e+02	0	1
1	199100001	199200000	5.360720e+02	0	1
1	199200001	199300000	5.583283e+02	0	1
1	199300001	199400000	5.817090e+02	0	1
1	199400001	199500000	6.214473e+02	0	0
1	199500001	199600000	6.692165e+02	0	0
1	199600001	199700000	6.960281e+02	0	0
1	199700001	199800000	6.729836e+02	1	0
1	199800001	199900000	6.080184e+02	1	0
1	199900001	200000000	5.354989e+02	1	0
1	200000001	200100000	4.613908e+02	1	0
1	200100001	200200000	3.827522e+02	1	0
1	200200001	200300000	2.771087e+02	1	0
1	200300001	200400000	2.303420e+02	1	0
1	200400001	200500000	2.237685e+02	1	0
1	200500001	200600000	2.096176e+02	0	0
1	200600001	200700000	1.947274e+02	0	0
1	200700001	200800000	1.701726e+02	0	0
1	200800001	200900000	1.400817e+02	0	0
1	200900001	201000000	1.074982e+02	0	0
1	201000001	201100000	9.582843e+01	0	0
1	201100001	201200000	1.270148e+02	0	0
1	201200001	201300000	1.634986e+02	0	0
1	201300001	201400000	1.712099e+02	0	0
1	201400001	201500000	1.884868e+02	0	0
1	201500001	201600000	2.073122e+02	0	0
1	201600001	201700000	2.263563e+02	0	0
1	201700001	201800000	2.637864e+02	0	0
1	201800001	201900000	2.767924e+02	0	0
1	201900001	202000000	2.639685e+02	0	0
1	202000001	202100000	2.589054e+02	0	0
1	202100001	202200000	2.354547e+02	0	0
1	202200001	202300000	2.286531e+02	0	0
1	202300001	202400000	2.661283e+02	0	0
1	202400001	202500000	3.206033e+02	0	0
1	202500001	202600000	2.973419e+02	0	0
1	202600001	202700000	2.342223e+02	0	0
1	202700001	202800000	2.161313e+02	0	0
1	202800001	202900000	2.107368e+02	0	0
1	202900001	203000000	2.121134e+02	0	0
1	203000001	203100000	1.910671e+02	0	0
1	203100001	203200000	1.563111e+02	0	0
1	203200001	203300000	1.804514e+02	0	0
1	203300001	203400000	2.030626e+02	0	0
1	203400001	203500000	1.776099e+02	0	0
1	203500001	203600000	1.703416e+02	0	0
1	203600001	203700000	1.959210e+02	0	0
1	203700001	203800000	2.568762e+02	0	0
1	203800001	203900000	3.174130e+02	0	0
1	203900001	204000000	3.465219e+02	0	0
1	204000001	204100000	3.254159e+02	0	0
1	204100001	204200000	2.840600e+02	0	0
1	204200001	204300000	2.532224e+02	0	0
1	204300001	204400000	2.506939e+02	0	0
1	204400001	204500000	2.780166e+02	0	0
1	204500001	204600000	2.583418e+02	0	0
1	204600001	204700000	2.327043e+02	0	0
1	204700001	204800000	2.741209e+02	0	0
1	204800001	204900000	3.089178e+02	0	0
1	204900001	205000000	2.814899e+02	0	0
1	205000001	205100000	2.242103e+02	0	0
1	205100001	205200000	2.361897e+02	0	0
1	205200001	205300000	2.536887e+02	0	0
